ONOS1,ONOS2,ONOS3,ONOS4,ONOS5
1240,480,1400,1380,2080
720,180,520,760,1000
1480,1120,600,600,600
1840,1420,980,1880,480
800,1000,540,600,600
1840,1420,2160,1960,620
180,560,920,1200,2620
160,0,920,880,1540
1520,1020,2240,2000,2720
2540,2980,3680,1560,1660
600,700,200,480,380
940,960,1580,2200,1940
220,80,780,880,1500
1120,160,600,420,320
1720,1080,1080,600,600
600,600,1960,780,1960
1260,480,900,1600,1680
1560,600,440,420,2760
1120,80,1200,1560,2280
520,560,1320,920,1080
1400,40,2240,2600,1220
2520,1960,2380,2160,2340
2160,0,2720,2480,2760
1320,880,1900,1960,2360
980,440,1800,1960,2580
2480,1040,1160,2060,2320
2620,1700,2920,2900,2460
1860,0,2760,2760,3360
2540,1400,2520,1860,2820
2060,1760,3000,3060,2760
2500,1020,2120,1400,1540
2240,2020,2660,1500,2100
1140,940,1200,600,600
1160,0,1540,380,380
520,480,320,2520,2120
1520,960,2160,1960,2700
1760,1460,960,660,600
2260,1380,2440,1520,340
2120,1540,2140,1400,760
1660,1380,600,640,600
2100,1420,1920,1700,1680
1880,1920,2600,2660,2620
1620,920,1460,1840,1140
2760,2160,2580,2660,2620
1600,1620,3360,2760,3360
2360,780,1580,2200,2020
2440,2540,2160,1820,1620
2540,380,2700,2240,2840
1520,1240,2000,1520,3320
1840,2080,2680,2760,2760
1780,0,2560,2600,2780
1520,800,1640,2300,2560
660,2260,2880,2760,2600
620,960,1200,1700,2020
2460,1800,3080,3160,2980
1100,800,600,600,540
1840,1600,1300,1400,600
1120,1020,600,600,600
2020,1320,1520,3640,1140
1560,1360,2400,320,2720
1500,900,1180,1380,900
1060,1140,600,2560,1060
1020,980,4560,4580,4080
600,600,600,1320,1500
820,240,1680,2540,1600
1460,60,3300,2080,3280
1640,920,760,1240,740
2580,1860,2380,2140,1840
2020,1020,1120,1760,3520
3520,800,1900,2620,2240
2520,400,1400,1020,540
600,600,600,600,540
1840,1260,1140,980,680
1640,1360,1880,1640,1320
0,0,540,1840,2780
1560,1180,2440,2620,2760
600,0,1200,1520,1520
600,680,600,500,3360
3280,1560,3300,2900,3520
600,600,600,3920,1180
3140,2380,600,260,200
640,600,600,600,440
1660,1860,1600,1100,1080
2820,1480,2160,1900,1640
2960,1760,2480,2660,3240
2660,2800,2700,2560,600
2440,1240,1820,1400,1120
3360,2940,3360,2460,1980
1800,2220,600,2700,3940
2440,1420,2160,1840,1440
1000,1000,600,600,600
1480,1260,1480,1800,1240
1480,1200,880,820,780
2280,940,1820,1480,680
2820,1900,1880,2280,1660
3360,1640,2740,600,2640
2000,1220,1320,1060,820
1280,1940,600,600,600
600,600,460,180,60
1260,680,1200,1200,600
2240,1660,1780,1520,1120
2640,1560,2060,1760,1320
2760,2200,2700,2440,2560
2120,1320,2860,3400,3360
1680,1360,1360,1700,1860
1800,1360,960,620,4240
1160,160,3840,600,600
1820,480,2060,140,2760
1520,1300,1040,800,600
1840,1020,1120,2660,760
1520,2960,2760,2760,2760
1380,1320,1300,260,600
260,440,540,460,2740
540,280,1160,1280,1360
760,540,280,120,500
1540,1080,600,780,2520
600,600,460,180,220
680,200,600,600,500
1620,1120,860,600,600
1820,800,1260,1120,600
2600,2100,2280,2160,1840
2680,2360,2760,2760,2740
1200,800,1520,2180,9840
1860,1920,1560,1780,1720
3080,1600,3280,3080,2800
1220,860,1720,2120,2760
1200,720,1420,1780,1980
1400,80,4600,3360,600
780,440,240,360,1360
620,600,460,2440,1100
880,1040,2180,1940,1580
680,400,1340,1440,1380
600,600,600,600,460
1500,1200,2040,1120,600
960,1120,600,600,520
1840,1360,1120,1400,600
600,300,240,320,1340
0,0,1180,2660,1620
1480,800,1640,2000,2260
600,420,820,720,1200
980,220,600,600,560
600,320,340,2600,260
420,0,1200,960,1580
1200,400,1460,1800,2300
440,260,660,660,1240
1120,1020,600,600,600
2680,1580,1940,1940,1100
2760,2100,3000,2440,2440
1740,200,3360,1440,2760
1660,960,2260,1660,1900
3360,2880,2760,3360,600
3060,40,2200,2020,1660
1660,1160,1560,1400,900
380,460,360,680,960
960,1040,600,600,600
1660,1900,1880,1240,1180
2720,440,2460,2620,2460
1520,1280,3920,2740,600
1300,1120,600,600,2460
600,700,400,340,280
960,1120,1600,3240,1700
1760,700,2180,2320,2180
1460,2440,2520,1880,2560
2480,740,2580,2580,2320
2240,1700,2720,2280,2420
2080,2180,1840,1700,1440
2440,0,2800,1880,1920
3160,1760,2760,2760,660
2520,1160,2000,2040,1720
1280,780,1820,2760,2720
2660,2240,2800,2840,1500
2420,700,2760,600,2140
440,200,2780,1760,1580
80,0,0,1480,1740
960,20,440,600,2420
3320,420,1180,1120,2600
1200,840,1980,2200,2260
780,620,1200,1520,3360
1180,0,2060,1840,2760
320,220,1020,980,2780
1520,1160,3160,2220,3360
2920,960,1120,960,600
600,600,600,580,380
1840,1160,1300,840,600
2320,1240,2040,1600,1900
600,600,2060,600,540
400,600,260,420,820
900,260,2680,1600,1900
60,0,760,800,1580
1300,600,2740,820,620
360,0,1180,1220,1520
1520,1200,1820,1560,2280
2420,1560,2760,2760,2500
660,800,880,2340,2760
840,140,1200,1240,1660
600,600,600,680,640
1540,1340,960,2100,640
1300,400,600,600,2900
600,440,680,860,2320
1860,780,2700,3360,2880
720,620,940,3360,2660
2260,1540,2760,2760,2780
1360,0,1900,2140,2120
720,480,600,1160,1500
1040,160,700,2960,2540
900,420,680,1200,1520
600,800,500,580,600
1700,1100,780,600,600
2080,1440,2060,1320,1540
1740,1100,2240,3100,2200
2540,1520,2760,2760,2760
2760,0,2680,2760,2780
1340,960,2780,1780,2600
1840,1400,2640,2760,2760
260,0,1160,1660,2340
640,820,680,980,1140
820,180,440,1700,600
600,600,600,440,840
900,1160,820,1960,3060
2680,440,2760,960,2760
1420,800,1720,1960,2260
600,0,780,1040,2760
0,40,800,1620,1760
600,2500,2760,1460,2020
2340,380,2760,2760,2760
1520,1360,2620,2220,2760
2400,1620,2340,2120,2260
2000,0,3360,2500,2760
2760,1900,2760,2520,2560
1400,740,2020,2080,2600
960,620,1360,1800,2240
600,620,2380,700,700
600,600,440,480,500
1000,1120,1120,600,600
1800,1960,1240,1340,900
2040,0,2820,1920,1900
2000,2000,3360,3360,3360
2460,1780,2020,600,360
1500,840,600,640,600
2100,1460,1220,1180,620
2040,1260,2160,1920,1480
1540,840,1000,1340,600
2260,1960,2520,2420,2080
1620,800,2320,2760,2700
1200,400,1500,1900,1960
600,580,2420,900,1240
2100,400,2860,1680,1780
1440,0,1820,1620,2640
860,480,1200,1520,1500
2860,1460,2160,1960,2500
1880,640,2120,1900,1960
1700,1280,2120,1680,1520
2600,880,2760,2660,2300
1200,1560,1740,1900,2160
3100,1860,1520,2760,1060
2560,60,2400,2160,2380
1940,1500,1680,1800,1760
2620,1840,2640,2760,2260
1060,880,1960,2260,1880
1380,2640,2380,2580,2520
2340,1200,2160,1840,900
2240,1960,2380,2380,2480
2280,1800,2560,2760,2360
560,0,1960,1960,2920
1520,1280,2340,2580,2560
1740,720,1640,2260,1420
740,300,1220,960,2160
1340,760,1800,2640,2760
760,80,1200,1660,1780
600,800,600,580,640
1200,1120,1000,1120,600
2460,1620,2300,2100,1820
2480,820,2380,2160,1960
1960,1180,2760,2760,2760
900,240,1200,1600,1760
740,1240,980,1200,2180
1380,240,760,620,840
600,600,660,660,620
760,680,1860,600,600
120,0,420,520,500
2100,1120,1560,600,600
600,900,660,700,1560
600,600,1200,660,800
780,440,660,760,1520
840,220,1740,580,1540
600,600,980,2760,1660
2740,1260,3100,2320,2580
2280,1700,2160,1960,2120
1120,1400,1200,2280,2760
2380,1940,2760,2560,2280
1520,0,2020,2320,2660
1420,600,1200,1520,1740
640,520,2940,1640,660
2200,180,1100,1280,1980
1460,1020,2160,1920,2500
720,440,840,1260,1420
600,600,600,600,600
1520,960,1500,1440,1280
2680,1960,2640,2640,2480
1380,0,2380,2600,2760
660,140,860,1200,1200
1040,160,600,540,400
1420,1380,1200,960,840
1740,1360,1760,2080,2140
2440,1880,1880,2000,2080
1620,0,1960,2760,2760
980,520,1180,1040,1320
660,160,680,940,1020
1280,800,600,600,600
2040,520,1800,1600,1600
2520,2340,2460,2680,2560
1200,1280,1720,2040,2580
400,220,960,660,1040
600,600,600,600,580
2000,1920,1800,1400,1060
2760,1260,2460,2400,2240
1200,960,2280,1960,2760
1540,320,1200,1800,2060
600,540,780,1360,1200
600,340,600,600,460
1840,1600,1720,1400,1000
2120,2300,2000,1980,2160
1200,800,1560,2320,1960
1200,660,1420,1620,1920
600,440,1240,1260,1200
660,880,600,600,600
920,840,1720,1000,1240
1980,2280,1420,1580,1940
1240,800,2120,2760,2760
2760,2280,2380,2060,2400
1160,0,2120,2620,2480
660,80,1160,1100,1200
640,660,940,600,460
1660,1080,1340,1120,820
1640,380,1640,1940,1960
1620,1740,2320,2200,2600
1400,520,1160,1320,1640
600,600,600,480,700
1120,800,980,600,600
1980,2340,2360,2060,2160
2240,440,2640,2200,1840
1200,800,1560,1380,2100
700,80,720,1160,1200
680,600,600,600,600
1860,420,1380,1340,920
2760,1080,2380,2560,2660
1360,1720,2240,2520,2760
140,40,1200,940,1280
1440,900,600,600,440
1760,1740,1540,1400,840
2380,760,2240,2240,2160
1640,1400,2660,2560,2760
1200,800,1200,1520,1800
600,600,600,520,700
1660,1620,940,880,720
1500,2680,2120,2160,2160
1840,1920,2760,2760,2760
960,800,1200,1000,1740
600,760,540,640,420
1840,1600,960,900,600
2020,940,2160,2160,1980
1960,1480,2720,2700,2700
1200,860,1640,1960,2100
600,440,680,780,980
1160,1120,600,600,600
1580,1880,2100,1940,1440
2260,720,2080,2220,2480
1200,1220,1640,1660,2500
560,700,1200,1200,1200
680,660,600,600,780
1840,760,1520,1200,600
1660,1980,1420,2200,2160
1520,2000,2620,2640,2760
780,220,1000,1100,1700
600,760,540,680,480
1540,1200,1140,1160,600
2280,780,1960,2020,1880
1960,1440,2460,1520,2440
1460,1380,2100,2660,2780
260,40,1100,1200,1580
820,740,600,580,500
1640,1240,1500,1400,1060
2260,1940,1940,2160,2160
1200,960,1520,2080,2760
2560,780,1200,1380,1660
1260,0,2160,2540,2760
660,320,1220,1200,1220
940,420,600,600,560
1620,1460,1400,1180,700
2000,1100,1700,1760,2160
1540,1400,2300,2760,2760
1060,800,1200,1200,1480
640,700,600,600,440
1440,580,1340,1340,1320
2620,2400,2400,2440,2320
1660,0,2680,2520,2760
900,780,1200,1420,1600
620,120,720,600,960
1440,1120,820,660,600
2040,1500,1880,1500,1300
2700,2560,2740,2720,2560
1200,800,1640,1960,2240
520,560,840,960,1200
800,160,600,600,480
1900,1640,1440,1300,1120
1980,340,2580,2260,2160
1360,1260,2280,2540,2760
1680,240,1780,1240,1640
600,600,600,440,720
1040,700,1240,1280,600
1940,2120,2120,2160,2160
1820,0,2600,2640,2760
960,200,1200,1200,1820
600,0,600,820,740
1560,1200,1140,740,600
2720,1680,2180,1920,1640
2320,2360,2460,2320,2240
1280,0,2520,2700,2760
660,260,1120,880,1140
1260,200,600,600,440
2380,1760,1640,1220,720
2580,880,2320,2160,2160
1620,2000,2620,2160,2760
860,180,1200,1380,1680
600,600,1540,2880,3060
1140,340,1220,1400,1680
600,600,2640,1480,1920
740,780,1240,1200,1780
520,320,860,1100,1200
1340,940,760,600,600
2200,180,1680,1400,940
2120,2260,1760,2180,2100
2200,1840,2240,2040,2620
960,940,1100,1560,1600
600,600,640,740,1000
1440,1100,660,600,600
2160,1080,1600,1500,1380
2140,1740,2120,1820,2400
1300,1820,1940,2280,2720
0,140,720,1200,1440
600,700,600,460,640
1620,1640,1520,1040,720
2040,1820,2160,2100,2160
1440,920,1100,2440,2760
960,500,1360,1660,1920
600,600,720,860,960
1420,1240,1060,880,600
1900,1980,2160,1540,1940
1960,1700,2720,2760,2800
0,160,720,1220,1880
600,600,600,760,820
1600,1300,1480,1340,680
1940,1340,2320,2140,1840
1580,1300,1640,2100,2540
1280,820,1640,1820,2220
600,600,1020,460,1140
1120,420,600,600,640
1480,660,1540,1240,960
2400,2280,1780,2160,2160
960,800,2620,2460,2680
960,80,1160,1300,1480
600,600,600,600,840
1780,1780,820,1220,780
1400,1260,1820,1800,2380
1700,2000,2700,2760,2680
0,0,1300,1740,2320
700,540,920,1200,1200
1460,900,600,600,600
2380,1780,1900,1720,1520
1160,1080,1380,2200,2440
1540,1740,2140,2400,2760
1620,200,1200,1260,1460
600,680,600,600,620
1200,680,960,600,600
1740,1760,2020,1940,1920
1700,420,2000,2360,2560
1200,800,1640,1720,2020
600,560,520,920,1200
600,600,600,600,600
1100,460,1060,1260,880
2760,2060,2480,2420,2260
1480,0,2340,2740,2760
1060,360,1200,1420,1680
600,0,740,760,700
2020,1800,1040,600,680
1720,1020,1400,1560,1040
2760,2200,2420,1920,2640
1780,1160,1220,1080,900
1500,1880,2000,1760,2240
2140,2480,2760,2720,2520
1200,0,1640,1700,2260
620,1180,620,880,1140
3040,500,1200,2420,1580
1200,1040,2080,2280,2760
720,240,1200,1300,1440
600,600,640,700,1080
1840,1400,1140,880,600
1540,1580,1960,1460,1700
1960,2000,2760,2720,2400
640,0,1340,1640,2380
740,540,740,860,1020
1520,1120,840,600,600
1880,1540,1360,1540,900
1660,1400,1420,1920,2160
1520,2000,2180,2740,2760
1200,0,1460,1580,2100
600,600,1000,1080,800
1000,580,600,600,580
1680,1800,1620,1500,660
2000,860,1720,1720,2160
1700,1860,2300,2620,2760
1280,0,1640,1600,2020
600,600,780,940,1060
1280,660,940,660,600
1960,1580,1520,1620,1320
2120,600,2100,2520,2040
1540,1360,1920,1920,2380
1740,380,1080,1560,1600
600,600,720,980,940
1080,840,1120,740,600
1560,1940,2160,1940,1780
2480,440,2420,2700,2520
1200,800,1560,1420,1960
600,80,540,840,800
700,840,600,600,600
1960,600,1920,1500,1320
2600,1940,2720,2040,2580
1440,1720,2080,2660,2660
300,300,1000,1080,1920
600,600,660,940,1040
1460,1540,1000,840,600
2020,1000,1700,1440,1480
2200,2340,2760,2700,2740
1240,1160,1800,2260,2780
0,360,1040,1500,1980
600,640,1260,1200,960
660,880,600,600,600
2060,1840,1780,1360,1320
1000,1580,2060,2400,2320
1580,1700,2460,2300,2760
960,400,1200,1540,1680
600,600,600,700,760
1900,600,1640,1260,800
2300,2360,2140,1820,2160
900,820,1980,2240,2760
1100,620,1360,1600,1980
600,600,960,1340,1260
1420,800,600,600,600
1420,1900,2040,1400,1740
2320,2100,2620,2740,2520
640,0,1640,2080,2340
620,360,780,1160,1200
760,120,600,600,600
2100,1680,1620,1400,1240
1360,1200,2240,2220,2100
1300,1440,2040,2200,2680
1100,0,1200,1420,1660
600,600,600,720,900
1480,900,960,840,600
1700,2260,2160,2120,1940
1600,0,2420,2040,2220
1000,400,1680,1860,2260
1060,720,1500,1200,1200
700,600,600,600,600
1640,360,1480,1320,720
2360,2040,2140,2020,2140
1860,0,2740,2760,2760
1200,900,1200,1340,1780
600,240,680,880,760
1820,1460,1040,600,600
2020,1400,2340,1780,1760
2220,2080,2680,2760,2700
1200,60,1640,1920,1820
760,400,740,960,1240
1020,420,840,600,580
2160,2080,1560,1360,900
2500,0,1940,2400,2000
1620,1340,2700,2280,2760
1480,800,1260,1580,2060
600,600,880,540,740
1220,1040,600,600,600
1340,1440,1760,1600,1520
2520,160,2100,2060,2160
1480,1640,2240,2340,2580
1200,1000,1680,1960,2540
580,400,1200,1100,1200
960,1580,600,600,600
1900,1660,1060,1180,680
1720,1920,2020,2160,2120
1280,1100,2000,2760,2760
960,320,1260,1620,1820
600,600,1020,860,880
1500,1280,640,600,600
1180,840,1360,1320,1120
2240,2360,2740,2260,2020
380,340,1200,1960,2420
680,500,480,820,1060
1200,900,660,600,600
1620,2080,1640,1400,980
1580,1040,1480,1860,2340
1660,1860,2440,2760,2760
1200,0,1640,1960,2400
760,600,1100,1180,1200
400,160,600,600,620
1820,1620,1600,1440,880
1860,840,1580,2220,2160
1640,1720,2220,2420,2760
1100,0,1560,1860,1660
660,600,760,680,1060
900,460,600,600,600
1640,1440,1580,1480,1420
2120,0,2520,1400,2080
1200,1180,1720,2080,2620
500,40,860,1200,1260
600,600,600,600,640
1300,1100,1780,1120,600
2260,1640,2420,2320,2160
1800,480,2640,2160,2320
1060,460,1440,1320,1760
600,120,680,840,680
1380,1140,720,600,600
1660,680,2000,1780,1680
2500,2400,2720,2320,2220
1280,800,1640,1960,2300
1240,560,1200,960,1520
1320,80,600,660,820
2080,1480,1320,840,600
2460,840,1980,1820,1520
2240,2040,2680,2160,2480
1200,860,1640,1980,2400
600,520,0,980,1200
1060,620,600,600,600
2060,1640,1840,1520,1380
2620,560,1760,1720,2320
1200,960,1640,2280,2760
900,600,1200,1200,1300
600,1080,600,600,720
2040,280,1620,1340,700
1740,2040,1760,2160,2120
2020,1560,2760,2760,2720
800,800,960,1940,2040
600,600,1160,740,1400
1100,1120,600,600,600
2160,1020,1780,1720,1220
2040,1520,2200,1520,2300
1200,1060,1720,1960,2240
520,360,600,960,1200
880,960,600,600,600
1240,1360,1740,1720,1500
2760,1800,2640,2460,2440
1200,960,1200,2680,2760
960,660,1280,1520,1860
600,600,820,880,560
1580,1060,660,600,600
1160,1640,2160,1800,1760
2560,2180,2760,2680,2260
500,200,900,1840,1940
600,600,800,940,820
1460,940,820,820,600
1820,2140,2140,1800,1320
1240,960,1840,2260,2280
1200,1340,1640,1880,2520
600,520,620,800,1200
1080,540,1200,1340,1560
320,100,600,680,660
1720,1540,1020,1180,680
1720,1240,2480,2160,2060
2200,2080,2760,2760,2620
1200,0,1360,1660,1960
640,560,840,880,1200
1120,940,860,600,600
1500,1900,2100,2040,1660
2420,0,2700,2040,2200
1300,1720,2360,2560,2760
1340,200,1200,1200,1380
920,800,600,600,620
1260,1300,1380,1360,680
2280,1760,2000,2060,2220
1980,700,2760,2760,2760
1100,620,1200,1260,1700
600,0,600,720,980
1260,860,980,660,600
2540,460,2140,1720,1700
2600,2140,2760,2700,2400
1320,600,1540,1880,2120
760,560,820,960,980
1220,620,800,600,600
1740,1680,1900,1320,1280
2580,0,2140,2040,2160
1640,1700,1980,1920,2720
1680,560,1200,1280,1520
600,680,600,600,760
1640,1200,1360,1080,860
2600,2400,2840,2120,2160
2020,1020,2640,2760,2680
940,320,1200,1120,1900
600,280,1040,280,780
1360,840,600,600,600
1720,680,1740,1400,720
2680,2080,1940,2060,2160
1440,940,2120,2360,2760
100,240,940,1320,1560
600,980,600,600,700
1860,1780,1420,1280,700
2060,1220,1440,1980,2160
1380,1420,2040,2060,2760
560,380,1200,1320,1420
600,600,600,920,1160
1480,560,760,740,600
1840,1660,1580,2100,1860
2560,2020,3180,2380,2220
1780,1060,1340,2040,2080
2180,1680,2620,2760,2680
1360,180,1420,1680,1700
600,600,660,680,640
1820,600,1060,1020,600
1680,1500,2160,2120,1960
1340,200,1800,2760,2700
1200,800,1640,1840,1900
600,600,1220,760,1200
600,640,600,600,600
940,640,1700,1940,1100
2520,1600,2300,2060,2020
1560,0,2580,2580,2760
1000,520,1200,1200,1240
720,240,600,600,600
1860,1780,1700,1440,1440
1180,1080,1580,1900,2220
1200,920,1640,2000,2400
1180,380,1180,1180,1360
600,600,600,600,600
1600,1160,1400,1400,1360
2640,2000,2380,2360,1940
960,0,2220,2060,2540
760,260,1200,1200,1360
580,320,600,1040,860
1880,1760,1160,600,600
1640,1300,1980,2360,2180
2080,1600,2760,2760,2700
1200,0,1640,1820,2480
700,480,540,740,1160
1140,1100,680,660,760
1660,1500,1360,600,600
1940,60,2120,1780,1880
2440,1860,2760,2580,2620
1520,1000,1720,1960,2180
1080,780,1200,1120,1740
600,540,600,740,880
1500,1400,1620,1400,880
2380,440,2140,2080,1720
2240,2240,2760,2220,2520
1280,1920,1800,2140,2760
520,320,0,1200,1500
660,1160,600,760,880
1920,1180,1020,1100,600
1820,1740,2160,2000,1660
1280,1400,1640,2480,2720
1200,780,1640,1960,2420
680,360,820,840,1200
820,820,600,600,600
1400,1160,1700,1700,1220
2760,2000,2060,1880,2240
1200,780,2060,2600,2580
1020,880,1200,1320,1520
600,600,600,760,740
1800,1500,1220,1000,720
1540,1560,1680,2140,2120
1660,1520,2580,2480,2780
140,0,980,1560,1880
600,420,620,660,780
1460,1180,1200,1180,600
2100,1640,1800,2100,2160
1000,880,2160,2660,2760
680,480,1220,1480,1940
600,600,1160,800,1040
980,1000,600,600,600
1680,980,2160,1940,1460
2460,1600,2620,2360,2140
220,480,1320,1960,2400
900,400,860,1200,1200
1240,560,600,600,600
2060,1920,1680,1400,1120
2280,1480,1320,1900,2120
1520,1400,2460,2740,2760
1200,0,1460,1640,2120
600,600,720,780,1160
1320,640,720,1160,600
2100,1720,2080,2000,1660
1560,380,1880,2300,2120
1200,880,1640,1960,2300
600,520,1240,1520,1160
1200,740,600,600,600
1420,900,1520,1540,1520
2480,2300,2580,2340,2060
1200,0,2020,2180,2640
860,560,800,1160,1200
880,320,600,600,600
1940,1900,1720,1400,1020
1060,880,2000,2480,2180
1280,1100,1720,2000,2760
800,320,1040,1340,1540
600,600,600,700,580
1540,980,1140,1160,660
2220,2000,1960,2160,2160
880,0,2640,2520,2760
1180,600,1200,1340,1680
400,600,820,600,740
1200,1040,600,600,600
1500,860,1140,1500,1360
2400,2180,2760,2600,2460
1340,0,1640,1960,2360
980,360,820,1200,1200
1080,280,600,600,600
2060,1800,1380,1220,720
1780,980,1540,2100,2140
1800,1980,2600,2760,2760
1240,80,1380,1440,1640
600,600,600,780,700
1520,320,1140,980,600
1980,1720,2080,2160,1940
2200,500,2760,2560,2320
1200,960,1640,1960,2220
920,480,1140,1200,1400
680,600,600,600,720
1360,900,1560,1340,600
2460,1820,2260,2140,1880
2160,620,2400,2320,2220
1200,520,1500,1200,2180
720,120,760,960,1020
1120,1120,600,600,600
2140,380,1720,1480,980
2760,1940,2080,2460,2180
1980,1120,2700,2760,2760
480,240,1200,1000,1640
1080,360,680,740,700
1600,1320,1120,600,600
1820,320,2020,1480,1540
2340,2240,2360,1820,2340
1240,1180,1700,1960,2300
400,320,0,1140,1200
940,600,600,600,600
1660,1840,1720,1720,1440
2600,2080,2580,2360,2080
1180,960,1200,1980,2760
660,340,1200,1160,1360
600,600,600,600,640
2060,1200,1020,860,600
2060,1940,1880,1700,2300
1840,1780,2620,2780,2420
300,460,480,1560,1840
600,600,800,820,880
1480,1340,640,600,600
1840,1960,2020,1740,1400
1900,1420,1940,1660,1900
1200,1280,1920,2180,2620
280,320,1180,1200,1560
600,600,600,600,680
1520,960,1380,1060,740
2420,2000,2080,2520,2180
1200,1200,1620,2160,2560
1200,1040,1640,1960,2160
660,560,1060,1280,1200
600,1000,600,600,660
1040,1360,1700,1260,1440
2520,1760,2760,2500,2480
180,0,1400,1960,2100
600,620,740,820,900
1000,860,340,600,600
2160,1500,2060,1720,1220
1960,920,1920,2280,2000
1220,860,1640,2080,2380
1040,320,960,1200,1240
640,1320,600,600,600
1260,1140,1720,960,1080
2680,2120,1940,1920,2160
620,480,1180,1960,2760
1000,400,1120,1200,1240
600,800,600,600,660
2160,1880,1420,1340,1200
1540,1580,1380,2100,2040
1620,1220,2300,2560,2700
1340,320,1200,1120,1480
1000,860,600,600,820
1460,980,1080,1120,600
1680,1320,2080,2080,1780
1200,1080,1700,2000,2340
1260,960,2140,2180,2700
1200,440,1200,1200,1280
600,640,600,600,600
1540,620,1160,1740,1400
2480,2220,2560,2360,2280
1300,0,2480,2480,2760
1200,940,1200,1080,1440
660,280,600,680,900
1520,1340,940,1020,600
1880,840,1560,2080,1780
2140,1800,2660,2760,2660
1200,0,1620,2020,2620
680,440,660,900,1160
920,120,600,600,1020
1940,1600,1360,920,640
2020,1360,2460,1940,1840
2340,2020,2560,2660,2400
1520,1120,1620,1740,1840
600,600,920,660,780
1400,940,1000,600,600
1440,1900,2100,1940,1460
2640,0,2760,2600,2260
1200,880,1760,2080,2560
720,280,1200,1200,1220
600,600,600,600,600
1780,1220,1360,1360,720
2420,2060,2260,2040,2180
2140,240,2760,2760,2760
1200,820,1640,1200,2180
1000,260,920,980,900
1380,620,620,600,600
